Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;2;2309;100;24;24;0;12;99,48;2063;234;9;17;204;4;3;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;3;7389;100;24;24;0;3;99,96;7323;63;28;27;6;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;4;6415;100;24;24;0;140;97,82;5896;379;111;42;191;35;31;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;6;2595;100;24;24;0;2;99,92;2399;194;44;18;129;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;Totalt i retning Hamna;9398;100;24;24;0;19;99,8;9281;98;40;46;6;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;Totalt i retning Langnestunnelen;11320;100;24;24;0;153;98,65;10360;807;164;77;525;41;36;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-26T00:00+01:00;2022-02-27T00:00+01:00;26.02.2022;Totalt;20718;100;24;24;0;172;99,17;19641;905;204;123;531;47;41;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;1;1065;100;24;24;0;13;98,78;1022;30;11;9;3;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;2;654;100;24;24;0;0;100;513;141;3;7;123;8;7;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;3;2112;100;24;24;0;2;99,91;2069;41;19;11;3;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;4;2333;100;24;24;0;5;99,79;2090;238;50;15;161;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;6;810;100;24;24;0;0;100;668;142;27;5;108;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;Totalt i retning Hamna;3178;100;24;24;0;16;99,5;3091;71;29;20;7;15;15;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;Totalt i retning Langnestunnelen;3796;100;24;24;0;4;99,89;3271;521;81;27;391;22;21;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-27T00:00+01:00;2022-02-28T00:00+01:00;27.02.2022;Totalt;6974;100;24;24;0;20;99,71;6362;592;110;47;398;37;36;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;1;2625;100;24;24;0;39;98,51;2488;98;41;38;5;14;13;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;2;2899;100;24;24;0;142;95,1;2322;435;38;71;283;43;42;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;3;7695;100;24;24;0;6;99,92;7500;189;71;79;22;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;4;6979;100;24;24;0;363;94,8;5914;702;243;103;266;90;79;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;6;3137;100;24;24;0;0;100;2732;405;134;52;217;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;Totalt i retning Hamna;10321;100;24;24;0;47;99,54;9986;288;112;118;27;31;29;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;Totalt i retning Langnestunnelen;13014;100;24;24;0;503;96,13;10970;1541;415;225;766;135;123;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-02-28T00:00+01:00;2022-03-01T00:00+01:00;28.02.2022;Totalt;23335;100;24;24;0;550;97,64;20956;1829;527;343;793;166;152;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;1;2477;100;24;24;0;15;99,39;2374;88;32;46;3;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;2;2795;100;24;24;0;102;96,35;2298;395;40;60;276;19;17;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;3;7201;100;24;24;0;8;99,89;7032;161;60;71;15;15;15;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;4;6744;100;24;24;0;288;95,73;5776;680;231;99;267;83;74;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;6;2962;100;24;24;0;0;100;2594;368;95;51;219;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;Totalt i retning Hamna;9679;100;24;24;0;26;99,73;9406;247;91;116;18;22;22;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;Totalt i retning Langnestunnelen;12500;100;24;24;0;387;96,9;10668;1445;367;211;762;105;94;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-01T00:00+01:00;2022-03-02T00:00+01:00;01.03.2022;Totalt;22179;100;24;24;0;413;98,14;20074;1692;458;327;780;127;116;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;1;2612;100;24;24;0;25;99,04;2410;177;58;104;8;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;2;2889;100;24;24;0;120;95,85;2325;444;45;53;308;38;34;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;3;7346;100;24;24;0;5;99,93;7160;181;75;75;14;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;4;6706;100;24;24;0;332;95,05;5723;651;216;107;266;62;53;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;6;3081;100;24;24;0;0;100;2603;478;110;141;223;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;Totalt i retning Hamna;9960;100;24;24;0;31;99,69;9570;359;133;180;22;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;Totalt i retning Langnestunnelen;12674;100;24;24;0;451;96,44;10651;1572;371;300;797;104;91;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-02T00:00+01:00;2022-03-03T00:00+01:00;02.03.2022;Totalt;22634;100;24;24;0;482;97,87;20221;1931;504;480;819;128;114;14
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;1;2434;100;24;24;0;30;98,77;2305;99;40;41;12;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;2;2989;100;24;24;0;149;95,02;2403;437;44;69;292;32;30;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;3;7361;100;24;24;0;5;99,93;7170;186;68;92;20;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;4;6389;100;24;24;0;399;93,75;5419;571;168;97;234;72;61;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;6;2957;100;24;24;0;1;99,97;2577;379;97;60;218;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;Totalt i retning Hamna;9787;100;24;24;0;32;99,67;9472;283;107;132;32;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;Totalt i retning Langnestunnelen;12343;100;24;24;0;552;95,53;10402;1389;310;227;744;108;95;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-03T00:00+01:00;2022-03-04T00:00+01:00;03.03.2022;Totalt;22130;100;24;24;0;584;97,36;19874;1672;417;359;776;120;107;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;1;2506;100;24;24;0;31;98,76;2376;99;35;49;9;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;2;3115;100;24;24;0;162;94,8;2516;437;38;64;305;30;28;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;3;7988;100;24;24;0;3;99,96;7808;177;62;90;14;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;4;6612;100;24;24;0;457;93,09;5598;557;166;101;233;57;47;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;6;3511;100;24;24;0;2;99,94;3125;384;95;67;217;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;Totalt i retning Hamna;10497;100;24;24;0;35;99,67;10184;278;97;140;23;18;18;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;Totalt i retning Langnestunnelen;13235;100;24;24;0;620;95,32;11239;1376;299;231;755;91;79;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-04T00:00+01:00;2022-03-05T00:00+01:00;04.03.2022;Totalt;23732;100;24;24;0;655;97,24;21423;1654;396;371;778;109;97;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;1;1665;100;24;24;0;18;98,92;1623;24;8;12;3;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;2;2168;100;24;24;0;11;99,49;1934;223;15;17;189;2;1;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;3;7354;100;24;24;0;3;99,96;7267;84;39;35;6;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;4;6401;100;24;24;0;45;99,3;5956;400;129;43;200;28;27;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;6;2514;100;24;24;0;1;99,96;2290;223;62;22;135;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;Totalt i retning Hamna;9023;100;24;24;0;23;99,75;8891;109;47;48;9;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;Totalt i retning Langnestunnelen;11079;100;24;24;0;55;99,5;10179;845;206;81;524;34;32;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-05T00:00+01:00;2022-03-06T00:00+01:00;05.03.2022;Totalt;20102;100;24;24;0;78;99,61;19070;954;253;129;533;39;37;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;1;1167;100;24;24;0;19;98,37;1131;17;5;6;2;4;3;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;2;573;100;24;24;0;0;100;445;128;5;7;114;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;3;2003;100;24;24;0;1;99,95;1970;32;13;7;5;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;4;2115;100;24;24;0;7;99,67;1881;227;34;8;170;15;15;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;6;1109;100;24;24;0;0;100;967;142;20;9;109;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;Totalt i retning Hamna;3170;100;24;24;0;20;99,37;3101;49;18;13;7;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;Totalt i retning Langnestunnelen;3797;100;24;24;0;7;99,82;3293;497;59;24;393;21;21;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-06T00:00+01:00;2022-03-07T00:00+01:00;06.03.2022;Totalt;6967;100;24;24;0;27;99,61;6394;546;77;37;400;32;31;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;1;2343;100;24;24;0;19;99,19;2214;110;33;59;7;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;2;3042;100;24;24;0;121;96,02;2451;470;35;89;302;44;38;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;3;7498;100;24;24;0;5;99,93;7275;218;75;99;23;21;21;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;4;6677;100;24;24;0;315;95,28;5741;621;174;114;263;70;61;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;6;3000;100;24;24;0;0;100;2595;405;107;70;220;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;Totalt i retning Hamna;9840;100;24;24;0;24;99,76;9488;328;109;158;30;31;30;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;Totalt i retning Langnestunnelen;12720;100;24;24;0;436;96,57;10788;1496;315;273;785;123;108;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-07T00:00+01:00;2022-03-08T00:00+01:00;07.03.2022;Totalt;22560;100;24;24;0;460;97,96;20276;1824;424;431;815;154;138;16
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;1;2324;100;24;24;0;23;99,01;2172;129;31;81;9;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;2;2691;100;24;24;0;68;97,47;2182;441;46;64;302;29;27;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;3;7206;100;24;24;0;3;99,96;7040;163;58;80;11;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;4;6496;100;24;24;0;290;95,54;5574;632;198;109;260;65;55;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;6;3032;100;24;24;0;1;99,97;2609;422;101;98;218;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;Totalt i retning Hamna;9531;100;24;24;0;28;99,71;9211;292;89;161;20;22;22;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;Totalt i retning Langnestunnelen;12218;100;24;24;0;357;97,08;10366;1495;345;271;780;99;87;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-08T00:00+01:00;2022-03-09T00:00+01:00;08.03.2022;Totalt;21749;100;24;24;0;385;98,23;19577;1787;434;432;800;121;109;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;1;2422;100;24;24;0;28;98,84;2181;213;48;144;6;15;15;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;2;2589;100;24;24;0;60;97,68;2099;430;32;71;297;30;27;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;3;6976;100;24;24;0;2;99,97;6776;198;94;74;16;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;4;6500;100;24;24;0;238;96,34;5628;634;214;94;279;47;45;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;6;3198;100;24;24;0;0;100;2673;525;119;188;213;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;Totalt i retning Hamna;9400;100;24;24;0;30;99,68;8958;412;142;219;22;29;29;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;Totalt i retning Langnestunnelen;12285;100;24;24;0;298;97,57;10399;1588;365;352;789;82;77;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-09T00:00+01:00;2022-03-10T00:00+01:00;09.03.2022;Totalt;21685;100;24;24;0;328;98,49;19357;2000;507;571;811;111;106;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;1;2360;100;24;24;0;25;98,94;2156;179;47;107;11;14;13;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;2;2635;100;24;24;0;76;97,12;2118;441;40;79;283;39;36;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;3;7137;100;24;24;0;3;99,96;6930;204;94;88;12;10;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;4;6634;100;24;24;0;224;96,62;5728;682;235;122;265;60;53;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;6;3026;100;24;24;0;0;100;2562;464;115;125;217;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;Totalt i retning Hamna;9497;100;24;24;0;28;99,71;9087;382;140;195;23;24;22;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;Totalt i retning Langnestunnelen;12295;100;24;24;0;300;97,56;10407;1588;391;326;765;106;96;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-10T00:00+01:00;2022-03-11T00:00+01:00;10.03.2022;Totalt;21792;100;24;24;0;328;98,49;19494;1970;531;521;788;130;118;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;1;2314;100;24;24;0;28;98,79;2198;88;25;44;13;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;2;2774;100;24;24;0;58;97,91;2324;392;26;78;269;19;17;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;3;7750;100;24;24;0;6;99,92;7579;165;48;96;9;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;4;6832;100;24;24;0;279;95,92;5905;648;197;97;273;81;74;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;6;3386;100;24;24;0;0;100;3014;372;102;49;216;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;Totalt i retning Hamna;10062;100;24;24;0;34;99,66;9777;251;73;138;22;18;16;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;Totalt i retning Langnestunnelen;12994;100;24;24;0;337;97,41;11243;1414;325;226;758;105;96;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-11T00:00+01:00;2022-03-12T00:00+01:00;11.03.2022;Totalt;23056;100;24;24;0;371;98,39;21020;1665;398;364;780;123;112;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;1;1603;100;24;24;0;22;98,63;1550;31;14;12;0;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;2;1863;100;24;24;0;6;99,68;1647;210;7;13;182;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;3;6747;100;24;24;0;0;100;6671;76;37;31;8;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;4;5928;100;24;24;0;50;99,16;5499;379;110;35;201;33;31;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;6;2455;100;24;24;0;0;100;2249;206;59;17;127;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;Totalt i retning Hamna;8349;100;24;24;0;22;99,74;8220;107;51;43;8;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;Totalt i retning Langnestunnelen;10247;100;24;24;0;56;99,45;9396;795;176;65;510;44;42;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-12T00:00+01:00;2022-03-13T00:00+01:00;12.03.2022;Totalt;18596;100;24;24;0;78;99,58;17616;902;227;108;518;49;47;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;1;1258;100;24;24;0;15;98,81;1229;14;3;4;2;5;4;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;2;532;100;24;24;0;0;100;405;127;2;8;111;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;3;2241;100;24;24;0;2;99,91;2200;39;9;19;7;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;4;2232;100;24;24;0;4;99,82;1999;229;32;16;171;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;6;1165;100;24;24;0;1;99,91;1019;145;20;17;106;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;Totalt i retning Hamna;3498;100;24;24;0;17;99,51;3428;53;12;23;9;9;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;Totalt i retning Langnestunnelen;3930;100;24;24;0;5;99,87;3424;501;54;41;388;18;17;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-13T00:00+01:00;2022-03-14T00:00+01:00;13.03.2022;Totalt;7428;100;24;24;0;22;99,7;6852;554;66;64;397;27;25;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-14T00:00+01:00;2022-03-15T00:00+01:00;14.03.2022;1;2811;100;24;24;0;35;98,75;2591;185;51;118;6;10;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-14T00:00+01:00;2022-03-15T00:00+01:00;14.03.2022;2;3030;100;24;24;0;103;96,6;2463;464;43;73;308;40;35;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-14T00:00+01:00;2022-03-15T00:00+01:00;14.03.2022;3;7565;100;24;24;0;2;99,97;7360;203;74;94;15;20;19;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-03-14T00:00+01:00;2022-03-15T00:00+01:00;14.03.2022;4;6965;100;24;24;0;293;95,79;5988;684;239;109;247;89;77;12
